micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9740259740259742
micro_average_f1measure_SE;1.0
micro_average_f1measure_SE_exact;1.0
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.6324435318275154
micro_average_f1measure_SE_target_exact;0.5831622176591376
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.6324435318275154
micro_average_f1measure_target_exact;0.5831622176591376
micro_average_precision_SE;1.0
micro_average_precision_SE_exact;1.0
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.7031963470319634
micro_average_precision_SE_target_exact;0.6484018264840182
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.7031963470319634
micro_average_precision_target_exact;0.6484018264840182
micro_average_recall_SE;1.0
micro_average_recall_SE_exact;1.0
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.5746268656716418
micro_average_recall_SE_target_exact;0.5298507462686567
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.5746268656716418
micro_average_recall_target_exact;0.5298507462686567
