micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9784946236559143
micro_average_f1measure_SE;1.0
micro_average_f1measure_SE_exact;1.0
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.5727482678983834
micro_average_f1measure_SE_target_exact;0.535796766743649
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.5727482678983834
micro_average_f1measure_target_exact;0.535796766743649
micro_average_precision_SE;1.0
micro_average_precision_SE_exact;1.0
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.7515151515151515
micro_average_precision_SE_target_exact;0.703030303030303
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.7515151515151515
micro_average_precision_target_exact;0.703030303030303
micro_average_recall_SE;1.0
micro_average_recall_SE_exact;1.0
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.4626865671641791
micro_average_recall_SE_target_exact;0.43283582089552236
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.4626865671641791
micro_average_recall_target_exact;0.43283582089552236
