micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9855072463768115
micro_average_f1measure_SE;0.5545962417470797
micro_average_f1measure_SE_exact;0.5545962417470797
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.3285714285714285
micro_average_f1measure_SE_target_exact;0.3142857142857143
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.17829457364341084
micro_average_f1measure_target_exact;0.17054263565891475
micro_average_precision_SE;0.5515151515151515
micro_average_precision_SE_exact;0.5515151515151515
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.35384615384615387
micro_average_precision_SE_target_exact;0.3384615384615385
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.18548387096774194
micro_average_precision_target_exact;0.1774193548387097
micro_average_recall_SE;0.557711950970378
micro_average_recall_SE_exact;0.557711950970378
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.30666666666666664
micro_average_recall_SE_target_exact;0.29333333333333333
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.17164179104477612
micro_average_recall_target_exact;0.16417910447761194
