micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9806763285024154
micro_average_f1measure_SE;0.5311163895486936
micro_average_f1measure_SE_exact;0.5311163895486936
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.5822784810126582
micro_average_f1measure_SE_target_exact;0.5485232067510548
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.3399014778325124
micro_average_f1measure_target_exact;0.32019704433497537
micro_average_precision_SE;0.5629405840886204
micro_average_precision_SE_exact;0.5629405840886204
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.8023255813953488
micro_average_precision_SE_target_exact;0.7558139534883721
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.5267175572519084
micro_average_precision_target_exact;0.4961832061068702
micro_average_recall_SE;0.5026978417266187
micro_average_recall_SE_exact;0.5026978417266187
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.45695364238410596
micro_average_recall_SE_target_exact;0.4304635761589404
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.2509090909090909
micro_average_recall_target_exact;0.23636363636363636
