micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9743589743589743
micro_average_f1measure_SE;1.0
micro_average_f1measure_SE_exact;1.0
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.6252505010020041
micro_average_f1measure_SE_target_exact;0.5771543086172345
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.6252505010020041
micro_average_f1measure_target_exact;0.5771543086172345
micro_average_precision_SE;1.0
micro_average_precision_SE_exact;1.0
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.6753246753246753
micro_average_precision_SE_target_exact;0.6233766233766234
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.6753246753246753
micro_average_precision_target_exact;0.6233766233766234
micro_average_recall_SE;1.0
micro_average_recall_SE_exact;1.0
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.582089552238806
micro_average_recall_SE_target_exact;0.5373134328358209
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.582089552238806
micro_average_recall_target_exact;0.5373134328358209
