micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9870550161812298
micro_average_f1measure_SE;1.0
micro_average_f1measure_SE_exact;1.0
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.35334476843910806
micro_average_f1measure_SE_target_exact;0.33962264150943394
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.35334476843910806
micro_average_f1measure_target_exact;0.33962264150943394
micro_average_precision_SE;1.0
micro_average_precision_SE_exact;1.0
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.326984126984127
micro_average_precision_SE_target_exact;0.3142857142857143
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.326984126984127
micro_average_precision_target_exact;0.3142857142857143
micro_average_recall_SE;1.0
micro_average_recall_SE_exact;1.0
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.3843283582089552
micro_average_recall_SE_target_exact;0.3694029850746269
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.3843283582089552
micro_average_recall_target_exact;0.3694029850746269
