micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9846743295019159
micro_average_f1measure_SE;0.5545962417470797
micro_average_f1measure_SE_exact;0.5545962417470797
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.6
micro_average_f1measure_SE_target_exact;0.5724137931034482
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.36099585062240663
micro_average_f1measure_target_exact;0.3443983402489627
micro_average_precision_SE;0.5515151515151515
micro_average_precision_SE_exact;0.5515151515151515
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.6214285714285714
micro_average_precision_SE_target_exact;0.5928571428571429
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.40654205607476634
micro_average_precision_target_exact;0.3878504672897196
micro_average_recall_SE;0.557711950970378
micro_average_recall_SE_exact;0.557711950970378
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.58
micro_average_recall_SE_target_exact;0.5533333333333333
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.3246268656716418
micro_average_recall_target_exact;0.30970149253731344
