micro_average_dice_SE;0.9945522642151853
micro_average_dice_source;NaN
micro_average_dice_target;0.9883720930232558
micro_average_f1measure_SE;0.9918946301925026
micro_average_f1measure_SE_exact;0.9756838905775077
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.44675324675324674
micro_average_f1measure_SE_target_exact;0.43116883116883115
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.44675324675324674
micro_average_f1measure_target_exact;0.43116883116883115
micro_average_precision_SE;0.9839195979899498
micro_average_precision_SE_exact;0.9678391959798995
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.7350427350427351
micro_average_precision_SE_target_exact;0.7094017094017094
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.7350427350427351
micro_average_precision_target_exact;0.7094017094017094
micro_average_recall_SE;1.0
micro_average_recall_SE_exact;0.9836567926455567
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.3208955223880597
micro_average_recall_SE_target_exact;0.30970149253731344
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.3208955223880597
micro_average_recall_target_exact;0.30970149253731344
