micro_average_dice_SE;1.0
micro_average_dice_source;NaN
micro_average_dice_target;0.9817351598173518
micro_average_f1measure_SE;0.5641282565130261
micro_average_f1measure_SE_exact;0.5641282565130261
micro_average_f1measure_SE_source;NaN
micro_average_f1measure_SE_source_exact;NaN
micro_average_f1measure_SE_target;0.584
micro_average_f1measure_SE_target_exact;0.552
micro_average_f1measure_source;NaN
micro_average_f1measure_source_exact;NaN
micro_average_f1measure_target;0.3560975609756098
micro_average_f1measure_target_exact;0.33658536585365856
micro_average_precision_SE;0.5535889872173058
micro_average_precision_SE_exact;0.5535889872173058
micro_average_precision_SE_source;NaN
micro_average_precision_SE_source_exact;NaN
micro_average_precision_SE_target;0.7684210526315789
micro_average_precision_SE_target_exact;0.7263157894736842
micro_average_precision_source;NaN
micro_average_precision_source_exact;NaN
micro_average_precision_target;0.5140845070422535
micro_average_precision_target_exact;0.4859154929577465
micro_average_recall_SE;0.575076608784474
micro_average_recall_SE_exact;0.575076608784474
micro_average_recall_SE_source;NaN
micro_average_recall_SE_source_exact;NaN
micro_average_recall_SE_target;0.47096774193548385
micro_average_recall_SE_target_exact;0.44516129032258067
micro_average_recall_source;NaN
micro_average_recall_source_exact;NaN
micro_average_recall_target;0.27238805970149255
micro_average_recall_target_exact;0.2574626865671642
